VistID,Time_Spent,Internet_Usage,Ad_Topic,Time_Period,Weekday,Month,Year,Clicked
1616577,73.21,151.18,product_18,Noon,Sunday,July,2020,Yes
1617668,78.36,212.87,product_18,Night,Thursday,June,2020,No
1620070,87.26,267.01,product_20,Night,Friday,March,2020,No
1622497,70.44,211.87,product_4,Morning,Wednesday,June,2020,No
1624011,63.11,205.38,product_12,Noon,Wednesday,April,2020,No
1624420,56.39,153.01,product_26,Evening,Friday,April,2020,Yes
1626124,44.46,150.29,product_22,Evening,Saturday,February,2020,Yes
1626772,80.38,188.27,product_15,Night,Thursday,March,2020,No
1629219,73.72,199.76,product_24,Noon,Monday,March,2020,No
1629527,50.18,129.23,product_12,Evening,Monday,April,2020,Yes
1629581,79.72,195.68,product_2,Mid-Night,Wednesday,May,2020,No
1632110,84.45,133.99,product_17,Early-Morning,Friday,January,2020,Yes
1635024,82.38,118.27,product_17,Morning,Friday,July,2020,Yes
1635269,41.18,160.74,product_14,Night,Monday,July,2020,Yes
1636846,53.44,231.87,product_13,Early-Morning,Tuesday,July,2020,Yes
1639310,73.57,223.16,product_26,Mid-Night,Wednesday,July,2020,No
1639636,42.44,165.62,product_5,Evening,Tuesday,July,2020,Yes
1641087,75.19,242.37,product_26,Night,Monday,July,2020,No
1643025,67.36,219.55,product_4,Night,Sunday,June,2020,No
1643030,80.96,225.99,product_14,Early-Morning,Sunday,May,2020,Yes
1646113,68.01,223.09,product_24,Noon,Wednesday,June,2020,No
1647771,44.73,127.65,product_21,Early-Morning,Monday,May,2020,Yes
1648513,80.51,194.56,product_20,Noon,Friday,March,2020,No
1648615,71.86,214.38,product_29,Early-Morning,Sunday,March,2020,Yes
1648994,89.21,233.56,product_28,Noon,Monday,April,2020,No
1650378,72.08,233.61,product_19,Evening,Saturday,July,2020,No
1652682,56.89,145.73,product_14,Noon,Saturday,February,2020,Yes
1653579,66.77,141.13,product_26,Noon,Saturday,July,2020,Yes
1655695,86.63,209.64,product_24,Night,Wednesday,April,2020,No
1657783,85.56,224.9,product_30,Noon,Tuesday,February,2020,No
1659835,39.53,143.94,product_18,Night,Wednesday,July,2020,Yes
1661394,79.57,222.35,product_19,Night,Thursday,July,2020,No
1661521,76.49,255.61,product_17,Evening,Thursday,April,2020,No
1663471,83.67,191.17,product_7,Night,Tuesday,April,2020,No
1666564,78.53,141.58,product_17,Early-Morning,Saturday,April,2020,Yes
1667512,70.61,224.01,product_22,Mid-Night,Wednesday,February,2020,No
1668868,45.11,138.71,product_3,Morning,Tuesday,July,2020,Yes
1669150,56.39,175.37,product_30,Night,Sunday,February,2020,Yes
1670802,75.55,159.24,product_19,Mid-Night,Monday,May,2020,Yes
1671910,72.46,201.15,product_10,Noon,Wednesday,June,2020,Yes
1671953,74.88,229.99,product_29,Morning,Tuesday,January,2020,No
1673275,81.56,234.72,product_15,Night,Sunday,May,2020,No
1673955,41.7,105.86,product_24,Mid-Night,Friday,February,2020,Yes
1674081,74.07,164.02,product_17,Night,Wednesday,June,2020,No
1674399,78.18,239.94,product_16,Night,Tuesday,July,2020,No
1676263,81.58,199.39,product_9,Mid-Night,Wednesday,July,2020,No
1677648,84.31,192.27,product_20,Mid-Night,Saturday,June,2020,No
1677874,62.42,198.5,product_23,Noon,Thursday,June,2020,No
1680849,73.94,173.49,product_3,Noon,Wednesday,February,2020,No
1686584,67.94,128.16,product_13,Mid-Night,Sunday,May,2020,Yes
1687209,87.09,230.14,product_22,Morning,Friday,February,2020,No
1688408,76.28,181.25,product_6,Noon,Wednesday,July,2020,No
1688437,72.04,214.33,product_20,Evening,Friday,February,2020,No
1689065,59.99,226.74,product_30,Noon,Thursday,May,2020,No
1690411,64.51,223.2,product_15,Night,Tuesday,June,2020,No
1691885,76.76,168.15,product_27,Night,Thursday,January,2020,No
1692488,80.55,220.08,product_1,Morning,Monday,July,2020,No
1693523,55.55,210.26,product_20,Evening,Monday,January,2020,No
1696493,78.83,253.17,product_17,Noon,Saturday,March,2020,No
1696504,68.95,185.85,product_8,Evening,Tuesday,March,2020,No
1696962,54.47,150.61,product_13,Morning,Thursday,July,2020,Yes
1697086,77.69,250,product_13,Noon,Sunday,May,2020,No
1697121,69.08,224.58,product_26,Night,Saturday,March,2020,No
1699054,62.26,198.13,product_30,Mid-Night,Tuesday,January,2020,No
1703695,80.53,212.38,product_10,Morning,Friday,April,2020,No
1705829,70.96,225,product_15,Evening,Monday,April,2020,No
1708074,56.39,160.74,product_5,Evening,Sunday,January,2020,Yes
1710331,75.81,209.64,product_30,Night,Monday,February,2020,No
1710538,87.97,227.37,product_18,Morning,Sunday,April,2020,No
1710545,69.42,183.42,product_24,Morning,Saturday,June,2020,No
1710692,71.14,167.67,product_7,Noon,Thursday,February,2020,No
1712211,60.75,227.37,product_6,Night,Saturday,July,2020,No
1713984,82.7,220.48,product_16,Morning,Friday,March,2020,No
1714243,32.84,231.87,product_26,Mid-Night,Sunday,February,2020,Yes
1714290,62.12,158.35,product_15,Noon,Sunday,July,2020,Yes
1716074,66.89,235.56,product_14,Evening,Monday,March,2020,No
1716758,69.42,206.98,product_17,Morning,Sunday,April,2020,No
1717592,46.66,105.94,product_22,Early-Morning,Wednesday,June,2020,Yes
1717757,45.11,144.62,product_10,Mid-Night,Monday,January,2020,Yes
1720304,53.44,122.59,product_23,Noon,Tuesday,July,2020,Yes
1722449,70.29,233.56,product_6,Mid-Night,Monday,February,2020,No
1723717,69.86,196.76,product_9,Morning,Thursday,June,2020,No
1724011,65.59,138.35,product_25,Night,Saturday,January,2020,Yes
1724094,65.9,211.39,product_13,Noon,Saturday,July,2020,No
1727671,81.25,223.03,product_8,Noon,Thursday,June,2020,No
1729694,76.49,193.77,product_20,Morning,Friday,March,2020,No
1734371,87.3,204.79,product_25,Mid-Night,Sunday,May,2020,No
1735574,65.8,190.75,product_11,Evening,Thursday,February,2020,No
1736475,78.7,174.55,product_15,Night,Thursday,April,2020,Yes
1736488,75.8,188.32,product_11,Morning,Saturday,April,2020,No
1737524,88.85,219.49,product_2,Night,Friday,February,2020,No
1738276,84.29,168,product_26,Mid-Night,Wednesday,June,2020,Yes
1741792,36.56,195.89,product_23,Noon,Friday,January,2020,Yes
1742902,81.95,226.79,product_14,Morning,Monday,July,2020,No
1745922,46.37,121.07,product_9,Mid-Night,Thursday,June,2020,Yes
1746268,89.21,222.87,product_27,Evening,Sunday,April,2020,Yes
1747240,79.36,201.29,product_30,Evening,Saturday,February,2020,No
1748998,50.18,139.32,product_19,Early-Morning,Thursday,June,2020,Yes
1749795,81.56,199.08,product_28,Noon,Friday,June,2020,Yes
1750599,66.4,201.15,product_24,Mid-Night,Tuesday,July,2020,No
1752180,44.46,132.66,product_25,Evening,Friday,January,2020,Yes
1752948,40.88,136.18,product_10,Evening,Tuesday,May,2020,Yes
1756006,85.01,187.36,product_18,Mid-Night,Tuesday,May,2020,No
1757671,72.84,239.94,product_10,Night,Thursday,January,2020,No
1757758,81.98,232.78,product_25,Mid-Night,Thursday,March,2020,No
1758860,76.27,230.78,product_15,Night,Sunday,February,2020,No
1760241,39.86,132.66,product_3,Noon,Saturday,May,2020,Yes
1762303,73.04,247.31,product_20,Night,Sunday,June,2020,No
1765412,69.78,209.82,product_10,Early-Morning,Tuesday,March,2020,No
1767960,54.92,123.13,product_16,Noon,Monday,July,2020,Yes
1768447,74.27,247.05,product_16,Morning,Sunday,January,2020,No
1770793,47,150.8,product_14,Morning,Wednesday,July,2020,Yes
1770848,61.09,131.68,product_9,Evening,Saturday,April,2020,Yes
1771523,77.75,185.45,product_29,Evening,Sunday,June,2020,No
1772035,35.25,156.97,product_3,Morning,Tuesday,May,2020,Yes
1774058,86.41,187.95,product_7,Morning,Saturday,January,2020,No
1774461,65.65,210.54,product_15,Noon,Saturday,May,2020,No
1781452,80.15,214.49,product_14,Mid-Night,Monday,July,2020,No
1781490,73.3,135.72,product_11,Early-Morning,Saturday,January,2020,Yes
1781757,41.18,140.77,product_16,Evening,Friday,March,2020,Yes
1784556,47.74,113.8,product_27,Mid-Night,Saturday,May,2020,Yes
1784813,79.57,247.9,product_23,Night,Wednesday,April,2020,No
1784871,72.94,192.57,product_4,Noon,Thursday,April,2020,No
1787438,46.88,143.79,product_17,Mid-Night,Monday,July,2020,Yes
1788128,77.66,202.12,product_22,Morning,Sunday,June,2020,No
1789869,52.7,159.05,product_12,Early-Morning,Wednesday,July,2020,Yes
1793207,62.18,132.27,product_1,Early-Morning,Thursday,May,2020,Yes
1797453,43.57,128.95,product_7,Noon,Monday,June,2020,Yes
1797974,41.16,132.66,product_16,Morning,Saturday,May,2020,Yes
1799395,56.34,139.02,product_2,Night,Thursday,March,2020,Yes
1809411,45.48,129.16,product_24,Early-Morning,Thursday,May,2020,Yes
1809823,56.99,154.02,product_24,Noon,Monday,February,2020,Yes
1810159,65.53,191.82,product_9,Night,Saturday,May,2020,No
1810807,79.36,178.69,product_17,Morning,Sunday,April,2020,No
1812024,37.74,160.49,product_4,Early-Morning,Tuesday,April,2020,Yes
1812219,86.81,199.62,product_26,Evening,Sunday,February,2020,No
1813928,73.94,190.71,product_21,Noon,Tuesday,July,2020,No
1813998,85.77,211.56,product_20,Mid-Night,Thursday,March,2020,No
1814489,36.62,239.52,product_16,Early-Morning,Saturday,April,2020,Yes
1819740,72.92,179.58,product_19,Noon,Sunday,June,2020,No
1820786,83.53,212.56,product_6,Noon,Wednesday,April,2020,No
1823264,36.98,105.22,product_15,Evening,Friday,March,2020,Yes
1827390,82.95,197.15,product_12,Noon,Sunday,July,2020,No
1827827,77.07,221.94,product_9,Evening,Sunday,March,2020,No
1829062,88.85,205.71,product_25,Night,Thursday,February,2020,Yes
1829465,70.92,125.45,product_5,Noon,Saturday,May,2020,Yes
1830694,57.7,118.69,product_18,Night,Sunday,April,2020,Yes
1837345,37.32,135.08,product_7,Night,Thursday,July,2020,Yes
1838438,80.51,212.67,product_22,Morning,Wednesday,April,2020,No
1842671,84,150.61,product_19,Noon,Wednesday,June,2020,Yes
1844127,62.31,124.34,product_22,Night,Monday,January,2020,Yes
1849300,63.3,136.4,product_4,Noon,Saturday,February,2020,Yes
1851287,82.49,130.84,product_26,Mid-Night,Tuesday,May,2020,Yes
1855801,81.56,222.35,product_2,Morning,Wednesday,April,2020,No
1856361,42.32,162.08,product_7,Early-Morning,Tuesday,July,2020,Yes
1856398,80.64,221.94,product_21,Evening,Monday,April,2020,No
1858856,39.53,121.24,product_7,Night,Tuesday,April,2020,Yes
1859789,67.28,118.16,product_16,Early-Morning,Thursday,March,2020,Yes
1861113,72.07,226.45,product_3,Evening,Saturday,April,2020,No
1861803,74.38,171.07,product_21,Noon,Tuesday,June,2020,No
1862875,38.1,108.15,product_29,Mid-Night,Friday,January,2020,Yes
1865124,78.01,171.23,product_25,Morning,Friday,July,2020,No
1865768,65.53,236.64,product_2,Evening,Thursday,February,2020,No
1865998,83.55,236.19,product_12,Mid-Night,Monday,January,2020,No
1866302,41.28,145.98,product_9,Noon,Wednesday,February,2020,Yes
1866491,38.35,145.48,product_6,Evening,Thursday,June,2020,Yes
1867664,43.01,141.96,product_11,Evening,Saturday,February,2020,Yes
1869427,56.2,114.85,product_1,Evening,Thursday,April,2020,Yes
1871267,56.46,143.13,product_22,Evening,Sunday,May,2020,Yes
1873545,79.36,245.78,product_2,Night,Thursday,April,2020,No
1874258,55.71,171.72,product_19,Morning,Sunday,July,2020,Yes
1876555,78.76,258.26,product_7,Morning,Sunday,March,2020,No
1877073,51.38,166.85,product_27,Early-Morning,Thursday,February,2020,Yes
1878633,39.36,125.45,product_20,Mid-Night,Wednesday,March,2020,Yes
1879529,82.4,207.27,product_5,Evening,Thursday,February,2020,No
1880978,72.44,178.92,product_26,Mid-Night,Monday,March,2020,Yes
1881205,80.09,234.81,product_13,Morning,Saturday,July,2020,No
1881503,56.99,124.44,product_9,Early-Morning,Tuesday,June,2020,Yes
1881995,77.63,149.25,product_10,Night,Monday,May,2020,No
1883473,44.49,135.24,product_4,Mid-Night,Wednesday,April,2020,Yes
1883508,82.69,230.9,product_19,Mid-Night,Friday,April,2020,No
1885549,65.82,211.65,product_5,Evening,Sunday,May,2020,No
1885851,74.61,216.5,product_30,Noon,Tuesday,July,2020,No
1888414,63.99,118.69,product_3,Mid-Night,Saturday,April,2020,Yes
1888767,69.96,229.12,product_16,Morning,Monday,April,2020,No
1889549,64.67,173.05,product_29,Morning,Sunday,April,2020,Yes
1891174,71.27,237.34,product_30,Morning,Monday,June,2020,No
1892020,77.65,231.21,product_27,Night,Sunday,January,2020,No
1894003,73.93,200.58,product_5,Night,Wednesday,February,2020,No
1894926,80.51,192.93,product_20,Evening,Monday,April,2020,No
1895243,79.89,231.37,product_29,Evening,Friday,May,2020,No
1896930,65.07,205.38,product_28,Morning,Wednesday,July,2020,No
1897239,82.37,213.96,product_11,Night,Tuesday,July,2020,No
1901551,72.46,136.99,product_9,Evening,Friday,February,2020,Yes
1902079,58.6,159.69,product_19,Noon,Friday,January,2020,Yes
1905521,76.24,198.32,product_17,Night,Tuesday,May,2020,No
1906097,89,210.23,product_4,Night,Thursday,June,2020,No
1907057,73.21,153.98,product_29,Evening,Sunday,April,2020,Yes
1907919,55.71,203.9,product_8,Noon,Wednesday,February,2020,Yes
1910866,76.77,128.48,product_26,Night,Friday,May,2020,Yes
1911574,74.27,199.29,product_12,Noon,Monday,February,2020,No
1911594,76.07,175.17,product_30,Night,Sunday,May,2020,No
1912099,63.18,219.79,product_23,Evening,Thursday,April,2020,Yes
1912121,42.83,109.77,product_15,Mid-Night,Friday,February,2020,Yes
1912203,41.35,160.49,product_22,Evening,Tuesday,March,2020,Yes
1912676,72.92,217.66,product_20,Night,Sunday,March,2020,No
1914903,68.58,153.76,product_22,Night,Friday,January,2020,Yes
1917333,40.15,129.23,product_18,Evening,Wednesday,April,2020,Yes
1917569,43.41,160.73,product_11,Noon,Friday,February,2020,Yes
1917625,84.71,198.11,product_7,Evening,Monday,June,2020,No
1920732,74.61,221.79,product_12,Morning,Monday,March,2020,No
1920864,79.22,235.97,product_12,Mid-Night,Tuesday,May,2020,Yes
1921528,68.18,218.17,product_17,Night,Tuesday,February,2020,No
1922228,87.97,149.25,product_14,Early-Morning,Thursday,March,2020,No
1922730,61.09,190.95,product_6,Evening,Friday,July,2020,Yes
1926002,32.84,130.86,product_25,Mid-Night,Saturday,February,2020,Yes
1926465,64.24,252.36,product_18,Noon,Saturday,April,2020,No
1928205,74.07,233.65,product_10,Noon,Monday,June,2020,No
1931009,79.71,248.23,product_21,Noon,Saturday,March,2020,No
1932242,63.24,137.63,product_15,Noon,Friday,July,2020,Yes
1933527,80.39,158.42,product_11,Morning,Monday,April,2020,No
1934315,68.61,154.93,product_6,Morning,Friday,March,2020,Yes
1936042,44.33,109,product_28,Evening,Wednesday,May,2020,Yes
1941004,35.11,154.74,product_12,Early-Morning,Thursday,April,2020,Yes
1941473,69.77,132.27,product_20,Mid-Night,Wednesday,June,2020,Yes
1941985,62.06,144.71,product_28,Noon,Friday,January,2020,Yes
1942054,73.15,212.88,product_23,Mid-Night,Tuesday,February,2020,No
1945941,49.78,141.96,product_11,Mid-Night,Tuesday,May,2020,Yes
1946689,83.47,206.79,product_15,Mid-Night,Tuesday,July,2020,No
1947936,75.42,221.53,product_26,Morning,Friday,May,2020,No
1951247,83.42,233.65,product_26,Morning,Monday,April,2020,No
1952914,64.38,230.95,product_30,Noon,Wednesday,March,2020,No
1953026,53.44,173.43,product_11,Early-Morning,Sunday,January,2020,Yes
1953258,83.67,207.44,product_17,Evening,Saturday,February,2020,No
1954945,84.53,140.95,product_3,Morning,Friday,July,2020,Yes
1955024,37.05,123.13,product_4,Evening,Sunday,February,2020,Yes
1955782,77.2,178.92,product_16,Night,Sunday,January,2020,No
1956546,50.48,125.2,product_7,Morning,Friday,April,2020,Yes
1956751,62.26,166.19,product_7,Noon,Thursday,May,2020,No
1959257,77.14,258.26,product_6,Evening,Sunday,June,2020,No
1960185,66.18,127.11,product_5,Noon,Wednesday,January,2020,Yes
1961035,70.58,136.94,product_10,Morning,Friday,February,2020,Yes
1962254,45.72,117.35,product_20,Mid-Night,Friday,May,2020,Yes
1962707,69.17,144.62,product_22,Mid-Night,Thursday,June,2020,Yes
1963545,67.35,118.69,product_14,Night,Thursday,April,2020,Yes
1963820,83.49,230.93,product_18,Morning,Wednesday,January,2020,No
1963912,60.91,106.96,product_13,Evening,Thursday,April,2020,Yes
1963919,86.81,182.65,product_7,Mid-Night,Thursday,May,2020,No
1965014,81.22,212.92,product_17,Night,Wednesday,April,2020,No
1965547,78.96,151.63,product_27,Morning,Tuesday,July,2020,Yes
1965721,75.24,229.99,product_23,Noon,Thursday,July,2020,No
1968108,74.87,135.51,product_8,Mid-Night,Monday,January,2020,Yes
1969025,67.85,118.27,product_19,Noon,Monday,February,2020,Yes
1970521,82.79,166.31,product_26,Evening,Wednesday,March,2020,No
1972067,69.74,202.9,product_19,Evening,Wednesday,January,2020,No
1973233,37.45,125.94,product_22,Early-Morning,Tuesday,January,2020,Yes
1973593,89.8,162.44,product_24,Night,Wednesday,January,2020,No
1976150,47.74,150.99,product_27,Noon,Friday,May,2020,Yes
1977814,79.94,187.03,product_20,Noon,Thursday,April,2020,No
1979258,78.76,166.31,product_22,Noon,Sunday,June,2020,No
1979375,81.22,228.94,product_9,Night,Monday,April,2020,No
1979648,80.91,191.78,product_4,Evening,Monday,February,2020,No
1982101,74.18,242.59,product_14,Evening,Monday,April,2020,No
1985085,79.71,267.01,product_20,Noon,Friday,July,2020,No
1988848,67.94,125.27,product_24,Night,Saturday,April,2020,Yes
1988883,73.3,144.69,product_22,Noon,Tuesday,June,2020,Yes
1989321,84,170.49,product_17,Night,Wednesday,June,2020,Yes
1989516,85.37,199.29,product_15,Evening,Sunday,April,2020,No
1992997,79.61,233.6,product_29,Night,Friday,March,2020,No
1996428,66.01,151.95,product_25,Mid-Night,Tuesday,June,2020,Yes
1998980,80.46,207.96,product_25,Mid-Night,Thursday,February,2020,No
2001829,91.37,173.01,product_1,Night,Wednesday,February,2020,Yes
2002698,41.67,118.27,product_17,Evening,Sunday,January,2020,Yes
2005376,71.86,105.04,product_7,Night,Thursday,May,2020,Yes
2006062,70.58,158.8,product_21,Morning,Thursday,May,2020,Yes
2008060,74.61,215.93,product_25,Evening,Saturday,May,2020,No
2012108,48.26,127.65,product_6,Mid-Night,Monday,July,2020,Yes
2012570,43.57,171.24,product_1,Night,Monday,June,2020,Yes
2012642,74.07,197.33,product_25,Noon,Monday,June,2020,No
2013537,81.56,212.92,product_16,Mid-Night,Saturday,May,2020,No
2014425,80.3,138.46,product_21,Night,Sunday,July,2020,Yes
2016174,65.07,184.98,product_18,Night,Monday,January,2020,No
2017676,72.18,158.29,product_21,Night,Thursday,July,2020,No
2017878,81.37,229.22,product_24,Morning,Saturday,July,2020,No
2022398,75.74,252.07,product_23,Evening,Wednesday,February,2020,No
2022518,78.51,210.46,product_24,Evening,Monday,July,2020,No
2024283,69.57,113.12,product_6,Mid-Night,Friday,June,2020,Yes
2024425,37.68,144.62,product_17,Mid-Night,Saturday,January,2020,Yes
2026690,60.39,108.1,product_12,Early-Morning,Wednesday,April,2020,Yes
2028148,40.15,152.94,product_8,Evening,Wednesday,April,2020,Yes
2028183,79.6,200.55,product_20,Morning,Saturday,July,2020,No
2028227,77.69,204.86,product_25,Mid-Night,Wednesday,March,2020,No
2028296,85.61,221.51,product_27,Morning,Monday,April,2020,No
2029057,68.25,175.43,product_20,Mid-Night,Thursday,April,2020,No
2034870,69.78,161.42,product_5,Mid-Night,Monday,March,2020,No
2035828,57.24,141.89,product_29,Mid-Night,Wednesday,July,2020,Yes
2039098,62.42,108.27,product_9,Noon,Thursday,April,2020,Yes
2040801,89.05,175.17,product_10,Night,Saturday,March,2020,No
2042217,59.36,123.64,product_1,Morning,Saturday,July,2020,Yes
2043536,82.07,205.38,product_9,Early-Morning,Monday,June,2020,No
2044977,78.35,217.85,product_22,Evening,Tuesday,July,2020,No
2045361,56.89,109.29,product_23,Mid-Night,Wednesday,May,2020,Yes
2045880,63.43,240.95,product_4,Morning,Saturday,January,2020,No
2048358,88.12,259.76,product_1,Noon,Monday,March,2020,No
2048662,82.87,223.03,product_11,Morning,Thursday,April,2020,No
2049043,79.53,244.91,product_28,Early-Morning,Sunday,June,2020,No
2049080,85.37,194.56,product_6,Evening,Wednesday,January,2020,No
2050681,37.58,118.6,product_9,Mid-Night,Friday,January,2020,Yes
2053331,82.79,153.01,product_28,Evening,Wednesday,February,2020,No
